loan_id,account_id,date_x,amount,duration,payments,status,district_id,frequency,date_y,amount_order,k_symbol_LEASING,k_symbol_Other,k_symbol_POJISTNE,k_symbol_SIPO,k_symbol_UVER,date_min,date_max,amount_sum,amount_mean,amount_std,balance_min,balance_max,balance_mean,balance_std,type_PRIJEM_sum,type_VYBER_sum,type_VYDAJ_sum,operation_Other_sum,operation_PREVOD NA UCET_sum,operation_PREVOD Z UCTU_sum,operation_VKLAD_sum,operation_VYBER_sum,operation_VYBER KARTOU_sum,k_symbol_Other_sum,k_symbol_POJISTNE_sum,k_symbol_SANKC. UROK_sum,k_symbol_SIPO_sum,k_symbol_SLUZBY_sum,k_symbol_UROK_sum,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,type_x,gender,birth_date,type_y,issued
5568,2933,1994-05-17,272520,60,4542.0,C,10,POPLATEK MESICNE,1993-06-18,10449.0,0.0,0.0,0.0,5907.0,4542.0,1993-06-18,1994-05-14,905385.0,10778.392857142857,13082.54578134211,1100.0,121891.0,44602.65476190476,24196.648885517465,467696.0,76384.0,361305.0,1721.0,59070.0,0.0,465975.0,378619.0,0.0,844459.0,0.0,0.0,59070.0,135.0,1721.0,92084,55,29,4,3,5,46.7,10124,0.5,0.54,141,3810.0,4316,OWNER,M,1939-09-02,No Card,
5569,2936,1998-01-20,504000,60,8400.0,C,3,POPLATEK MESICNE,1996-03-27,12647.0,0.0,0.0,0.0,4247.0,8400.0,1996-03-27,1998-01-18,516332.0,4163.967741935484,3390.1826291681623,200.0,39173.0,20942.604838709678,7160.282687132624,271151.0,0.0,245181.0,1649.0,76446.0,0.0,269502.0,168735.0,0.0,437982.0,0.0,0.0,76446.0,255.0,1649.0,75232,55,26,4,1,5,41.7,8980,1.9,2.21,111,2824.0,2813,OWNER,M,1971-02-28,No Card,
5576,2962,1994-12-21,31248,12,2604.0,A,1,POPLATEK MESICNE,1993-05-30,2604.5,0.0,0.0,0.0,0.0,2604.5,1993-05-30,1994-12-20,1661460.0,13845.5,15374.64703044998,1000.0,144715.0,64493.25833333333,28994.60610704086,857689.0,114191.0,689580.0,4430.0,0.0,0.0,853259.0,803771.0,0.0,1656850.0,0.0,0.0,0.0,180.0,4430.0,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,F,1939-03-15,No Card,
5582,2982,1998-04-17,41256,12,3438.0,C,19,POPLATEK MESICNE,1996-06-04,11994.0,0.0,187.0,226.0,8143.0,3438.0,1996-06-04,1998-04-13,2382810.0,11082.837209302326,17301.817751904113,900.0,124520.0,63500.52093023256,21550.697645282668,1231353.0,294246.0,857211.0,6453.0,162541.0,1218800.0,6100.0,953116.0,35800.0,2217076.0,4294.0,0.0,154717.0,270.0,6453.0,51428,50,11,3,1,4,52.7,8402,3.1,3.98,120,999.0,1099,OWNER,M,1938-08-03,gold,1997-01-06
5584,2986,1997-12-06,24792,24,1033.0,C,63,POPLATEK MESICNE,1996-04-09,5724.0,0.0,1390.0,0.0,3301.0,1033.0,1996-04-09,1997-12-05,969886.0,7184.34074074074,9870.888500711426,500.0,72490.0,47061.874074074076,12246.4111967728,519535.0,0.0,450351.0,3595.0,73666.0,0.0,515940.0,376685.0,0.0,913250.0,0.0,0.0,52816.0,225.0,3595.0,86513,38,36,5,1,5,50.5,8288,3.7,4.52,110,1562.0,1460,OWNER,M,1958-06-06,classic,1997-12-25
5585,2988,1998-07-08,88608,12,7384.0,C,66,POPLATEK PO OBRATU,1996-10-14,7384.0,0.0,0.0,0.0,0.0,7384.0,1996-10-14,1998-07-06,1587904.0,11850.029850746268,14066.54668649391,900.0,148386.0,51249.07462686567,31799.69572172648,808370.0,28334.0,751200.0,3446.0,0.0,0.0,804924.0,779534.0,0.0,1582658.0,0.0,0.0,0.0,1800.0,3446.0,125832,151,41,2,3,5,48.3,8512,3.5,4.12,102,2247.0,2103,OWNER,M,1947-12-09,No Card,
5586,2994,1996-09-14,48744,36,1354.0,C,77,POPLATEK MESICNE,1996-05-03,4571.0,0.0,0.0,0.0,3217.0,1354.0,1996-05-03,1996-09-12,159492.0,11392.285714285714,9894.124942289054,900.0,62891.0,42930.0,19512.59838392385,111192.0,0.0,48300.0,712.0,0.0,0.0,110480.0,48300.0,0.0,158780.0,0.0,0.0,0.0,0.0,712.0,148545,8,35,12,3,4,53.5,8909,4.0,5.56,113,3460.0,3590,OWNER,F,1964-04-14,classic,1997-12-12
5589,3005,1998-06-05,390000,48,8125.0,C,42,POPLATEK PO OBRATU,1997-01-11,22704.3,0.0,7696.0,0.0,6883.0,8125.3,1997-01-11,1998-05-31,475074.0,10797.136363636364,12612.06552175965,600.0,120715.0,48798.84090909091,28087.322883136145,249137.0,0.0,225937.0,1040.0,43737.0,0.0,248097.0,182200.0,0.0,453085.0,0.0,0.0,20649.0,300.0,1040.0,95907,87,25,5,2,7,59.1,8388,2.4,2.94,87,1658.0,1668,OWNER,M,1947-12-13,No Card,
5591,3021,1996-12-04,155616,48,3242.0,C,10,POPLATEK MESICNE,1996-04-20,3241.8,0.0,0.0,0.0,0.0,3241.8,1996-04-20,1996-12-03,274536.0,9151.2,9167.249568342506,300.0,62154.0,39426.13333333333,13711.124541353482,149491.0,0.0,125045.0,1009.0,0.0,145882.0,2600.0,125045.0,0.0,273482.0,0.0,0.0,0.0,45.0,1009.0,92084,55,29,4,3,5,46.7,10124,0.5,0.54,141,3810.0,4316,OWNER,F,1959-10-25,No Card,
5593,3037,1996-04-18,277884,36,7719.0,D,44,POPLATEK MESICNE,1994-05-26,7718.7,0.0,0.0,0.0,0.0,7718.7,1994-05-26,1996-04-15,1254283.0,10720.367521367521,12841.827028945294,1000.0,129394.0,46487.042735042734,28041.917610345405,632946.0,7812.0,613525.0,3430.0,0.0,0.0,629516.0,621337.0,0.0,1169028.0,0.0,0.0,81600.0,225.0,3430.0,105606,77,26,7,2,7,53.0,8254,2.7,3.76,97,2166.0,2325,OWNER,F,1980-09-17,No Card,
5595,3050,1994-09-02,82896,12,6908.0,A,60,POPLATEK MESICNE,1993-05-08,16783.5,0.0,119.0,41.0,9716.0,6907.5,1993-05-08,1994-08-31,1356519.0,10766.02380952381,15166.418941577098,900.0,107681.0,57141.80158730159,24685.95949701606,702301.0,89817.0,564401.0,3857.0,108636.0,683844.0,14600.0,542182.0,3400.0,1245170.0,451.0,0.0,106876.0,165.0,3857.0,110643,49,41,4,1,4,51.9,8441,3.4,4.48,115,1879.0,2252,OWNER,M,1972-02-06,classic,1994-02-15
5599,3064,1995-03-21,15420,12,1285.0,A,40,POPLATEK MESICNE,1993-05-23,7454.0,0.0,4714.0,0.0,1455.0,1285.0,1993-05-23,1995-03-19,474476.0,3142.225165562914,3552.616245664943,1000.0,41137.0,24577.23178807947,7049.393297245477,253168.0,0.0,221308.0,2172.0,104873.0,0.0,250996.0,116435.0,0.0,447314.0,0.0,0.0,24735.0,255.0,2172.0,128118,9,16,6,3,8,85.3,9317,6.4,7.07,97,6949.0,6872,OWNER,F,1965-06-04,No Card,
5606,3084,1996-08-28,253512,36,7042.0,D,59,POPLATEK TYDNE,1996-01-28,7042.0,0.0,0.0,0.0,0.0,7042.0,1996-01-28,1996-08-25,329998.0,11379.241379310344,12285.694461606185,300.0,111044.0,37095.68965517241,24704.345416059106,171658.0,39480.0,118860.0,770.0,0.0,0.0,170888.0,158340.0,0.0,309368.0,0.0,0.0,19800.0,60.0,770.0,108871,41,29,7,2,6,62.1,8444,3.2,3.47,106,2595.0,2305,OWNER,F,1945-08-07,No Card,
5610,3112,1996-02-24,123216,48,2567.0,C,38,POPLATEK MESICNE,1994-08-12,5619.3,0.0,1584.0,0.0,1468.0,2567.3,1994-08-12,1996-02-22,1553462.0,12136.421875,15572.905015058095,700.0,138434.0,70622.9921875,28089.513662910507,815520.0,11120.0,726822.0,4150.0,33572.0,0.0,811370.0,704370.0,0.0,1533014.0,0.0,0.0,16148.0,150.0,4150.0,85852,41,23,4,2,4,59.8,8965,7.0,8.23,104,2653.0,2822,OWNER,F,1977-08-12,junior,1996-08-05
5611,3115,1996-11-15,321180,60,5353.0,C,14,POPLATEK MESICNE,1996-03-27,20076.3,0.0,0.0,0.0,14723.0,5353.3,1996-03-27,1996-11-08,516234.0,13585.105263157895,13787.777881425967,700.0,90257.0,40524.36842105263,21716.71572952074,276709.0,27988.0,211537.0,1089.0,58892.0,273020.0,2600.0,180633.0,0.0,456208.0,0.0,0.0,58892.0,45.0,1089.0,177686,69,27,10,1,9,74.8,10045,1.4,1.71,135,6604.0,6295,OWNER,M,1936-09-07,No Card,
5614,3137,1998-09-21,253560,60,4226.0,C,39,POPLATEK MESICNE,1996-12-15,4226.5,0.0,0.0,0.0,0.0,4226.5,1996-12-15,1998-09-20,1116231.0,10335.472222222223,11139.343681448503,900.0,76510.0,39822.71296296296,13798.54109723803,576471.0,63920.0,475840.0,2895.0,0.0,570576.0,3000.0,539760.0,0.0,1113096.0,0.0,0.0,0.0,240.0,2895.0,119895,17,4,3,2,4,89.9,10446,7.3,9.4,90,4947.0,4743,OWNER,F,1951-06-20,No Card,
5616,3143,1998-05-15,130896,24,5454.0,C,38,POPLATEK MESICNE,1996-10-18,9928.0,0.0,0.0,0.0,4474.0,5454.0,1996-10-18,1998-05-11,415216.0,3674.477876106195,3038.0863898929183,300.0,49093.0,31685.17699115044,8392.447559551567,229430.0,0.0,185786.0,2334.0,62636.0,0.0,227096.0,123150.0,0.0,350036.0,0.0,0.0,62636.0,210.0,2334.0,85852,41,23,4,2,4,59.8,8965,7.0,8.23,104,2653.0,2822,OWNER,F,1954-06-15,No Card,
5620,3161,1998-06-16,30012,12,2501.0,C,48,POPLATEK MESICNE,1996-08-26,2501.0,0.0,0.0,0.0,0.0,2501.0,1996-08-26,1998-06-08,951826.0,9241.029126213592,12344.631808180247,700.0,107744.0,46609.436893203885,24793.392850764718,523270.0,71976.0,356580.0,3464.0,0.0,0.0,519806.0,428556.0,0.0,948182.0,0.0,0.0,0.0,180.0,3464.0,78955,50,24,8,1,9,59.0,9060,1.7,2.44,124,1655.0,1717,OWNER,M,1953-11-26,No Card,
5624,3166,1995-01-03,177744,48,3703.0,D,71,POPLATEK MESICNE,1993-08-10,3702.8,0.0,0.0,0.0,0.0,3702.8,1993-08-10,1995-01-02,639060.0,6726.9473684210525,8644.789934280574,-2486.0,89734.0,26746.58947368421,21147.125101372043,326643.0,79085.0,233332.0,1812.0,0.0,0.0,324831.0,312417.0,0.0,637016.0,0.0,22.0,0.0,210.0,1812.0,161227,5,35,11,4,10,69.7,8678,5.9,5.57,102,4980.0,4595,OWNER,M,1972-03-13,classic,1996-05-20
5625,3189,1996-12-15,222180,60,3703.0,D,29,POPLATEK MESICNE,1995-11-29,3702.8,0.0,0.0,0.0,0.0,3702.8,1995-11-29,1996-12-10,691806.0,11725.525423728814,13888.242841308976,800.0,130659.0,55230.457627118645,26510.477179541056,375691.0,12825.0,303290.0,2676.0,0.0,0.0,373015.0,316115.0,0.0,689040.0,0.0,0.0,0.0,90.0,2676.0,45714,52,10,5,1,6,55.6,8843,2.8,3.6,113,818.0,888,OWNER,M,1939-03-20,No Card,
5634,3229,1997-05-01,39024,12,3252.0,A,64,POPLATEK MESICNE,1995-11-18,16491.2,0.0,6411.0,0.0,6828.0,3252.2,1995-11-18,1997-04-30,1403868.0,10322.558823529413,13384.190513999443,300.0,134678.0,60290.05882352941,24639.629623468354,719641.0,33817.0,650410.0,3911.0,198585.0,0.0,715730.0,485642.0,0.0,1297312.0,0.0,0.0,102420.0,225.0,3911.0,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,OWNER,M,1936-12-23,classic,1997-09-22
5635,3230,1996-10-04,77184,36,2144.0,C,1,POPLATEK MESICNE,1995-03-11,2144.0,0.0,0.0,0.0,0.0,2144.0,1995-03-11,1996-10-01,1121222.0,14561.324675324675,18669.541871610843,200.0,142918.0,50722.35064935065,30287.259882735754,571833.0,27354.0,522035.0,3964.0,0.0,0.0,567869.0,549389.0,0.0,1117123.0,0.0,0.0,0.0,135.0,3964.0,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,F,1954-12-09,No Card,
5638,3249,1997-08-27,68124,12,5677.0,A,74,POPLATEK MESICNE,1996-10-11,13874.0,0.0,0.0,0.0,8197.0,5677.0,1996-10-11,1997-08-13,447143.0,8767.509803921568,8843.96990581164,1100.0,63669.0,28808.980392156864,14323.671058063566,231786.0,0.0,215357.0,1104.0,49182.0,0.0,230682.0,166175.0,0.0,396782.0,0.0,0.0,49182.0,75.0,1104.0,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347,OWNER,M,1957-11-01,No Card,
5643,3273,1997-09-21,94512,12,7876.0,B,74,POPLATEK MESICNE,1995-12-29,7876.0,0.0,0.0,0.0,0.0,7876.0,1995-12-29,1997-09-19,2239224.0,16710.626865671642,20893.94302622251,600.0,133408.0,48061.835820895525,26359.1948013278,1131516.0,82468.0,1025240.0,7292.0,0.0,1119624.0,4600.0,1107708.0,0.0,2231692.0,0.0,0.0,0.0,240.0,7292.0,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347,OWNER,M,1952-11-28,No Card,
5644,3293,1998-11-27,276084,36,7669.0,C,1,POPLATEK MESICNE,1997-08-08,11745.7,0.0,788.0,58.0,3231.0,7668.7,1997-08-08,1998-11-26,1522520.0,10721.971830985916,16207.345720073386,1100.0,132187.0,58466.30985915493,22606.373696162336,790074.0,144488.0,587958.0,3970.0,45693.0,782204.0,3900.0,683453.0,3300.0,1482148.0,696.0,0.0,35541.0,165.0,3970.0,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,F,1964-03-13,classic,1998-07-25
5651,3329,1997-12-08,19248,12,1604.0,A,3,POPLATEK MESICNE,1996-10-12,10853.0,0.0,0.0,0.0,9249.0,1604.0,1996-10-12,1997-12-06,552305.0,7670.902777777777,8377.899377309936,200.0,60870.0,36066.166666666664,11241.890503136341,297869.0,0.0,254436.0,1768.0,83241.0,0.0,296101.0,171195.0,0.0,467161.0,0.0,0.0,83241.0,135.0,1768.0,75232,55,26,4,1,5,41.7,8980,1.9,2.21,111,2824.0,2813,OWNER,M,1964-10-16,No Card,
5656,3353,1997-02-09,146064,24,6086.0,C,74,POPLATEK MESICNE,1996-08-27,17174.2,0.0,58.0,414.0,10616.0,6086.2,1996-08-27,1997-02-07,256878.0,11676.272727272728,12812.694646816264,200.0,90387.0,44355.09090909091,16699.72133474115,150949.0,0.0,105929.0,803.0,414.0,0.0,150146.0,105515.0,0.0,255646.0,414.0,0.0,0.0,15.0,803.0,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347,OWNER,F,1953-06-01,No Card,
5657,3354,1994-07-05,4980,12,415.0,A,63,POPLATEK MESICNE,1993-11-05,5148.0,0.0,2704.0,1540.0,489.0,415.0,1993-11-05,1994-07-03,180898.0,3932.5652173913045,4852.817379406977,800.0,41106.0,30533.282608695652,8705.127055459374,101699.0,0.0,79199.0,1031.0,15739.0,0.0,100668.0,63460.0,0.0,172180.0,6160.0,0.0,1467.0,60.0,1031.0,86513,38,36,5,1,5,50.5,8288,3.7,4.52,110,1562.0,1460,OWNER,F,1952-07-26,No Card,
5665,3390,1998-03-11,40632,12,3386.0,C,12,POPLATEK TYDNE,1996-12-22,6904.5,0.0,2564.0,105.0,850.0,3385.5,1996-12-22,1998-03-10,612248.0,5188.542372881356,7598.61474964837,1100.0,75485.0,48478.61016949153,12051.59968743654,330591.0,36863.0,244794.0,2382.0,37194.0,325009.0,3200.0,244463.0,0.0,600016.0,1050.0,0.0,8500.0,300.0,2382.0,107870,84,29,6,1,6,58.0,8754,3.8,4.31,137,3804.0,3868,OWNER,F,1945-05-03,No Card,
5669,3403,1998-06-27,71820,36,1995.0,C,63,POPLATEK MESICNE,1997-05-20,1995.0,0.0,0.0,0.0,0.0,1995.0,1997-05-20,1998-06-15,801015.0,10139.430379746835,12565.324958998037,700.0,119933.0,54293.620253164554,21993.0029778143,421821.0,86244.0,292950.0,2375.0,0.0,0.0,419446.0,379194.0,0.0,798490.0,0.0,0.0,0.0,150.0,2375.0,86513,38,36,5,1,5,50.5,8288,3.7,4.52,110,1562.0,1460,OWNER,M,1964-02-09,No Card,
5674,3418,1997-06-10,207264,48,4318.0,C,42,POPLATEK PO OBRATU,1996-09-02,4318.0,0.0,0.0,0.0,0.0,4318.0,1996-09-02,1997-05-31,845571.0,14578.810344827587,15496.478280685285,400.0,123573.0,61345.03448275862,28117.426004554487,445877.0,48994.0,350700.0,1606.0,0.0,0.0,444271.0,399694.0,0.0,843465.0,0.0,0.0,0.0,500.0,1606.0,95907,87,25,5,2,7,59.1,8388,2.4,2.94,87,1658.0,1668,OWNER,M,1962-10-15,No Card,
5681,3448,1997-10-20,68664,24,2861.0,C,58,POPLATEK TYDNE,1996-06-06,2860.7,0.0,0.0,0.0,0.0,2860.7,1996-06-06,1997-10-17,543626.0,7446.931506849315,11240.591933218306,700.0,72649.0,36855.808219178085,15663.886830202011,290134.0,12632.0,240860.0,2824.0,0.0,0.0,287310.0,253492.0,0.0,540442.0,0.0,0.0,0.0,360.0,2824.0,109164,98,16,6,1,4,63.6,8757,3.3,3.95,96,2212.0,2471,OWNER,F,1980-02-19,No Card,
5682,3455,1997-03-07,67464,12,5622.0,A,34,POPLATEK MESICNE,1996-03-13,5622.5,0.0,0.0,0.0,0.0,5622.5,1996-03-13,1997-03-05,822675.0,14432.894736842105,15893.298452587102,600.0,92408.0,46016.28070175439,19927.12768865096,440991.0,15479.0,366205.0,1837.0,0.0,438554.0,600.0,381684.0,0.0,820733.0,0.0,0.0,0.0,105.0,1837.0,125236,28,11,1,4,5,87.7,9675,6.4,7.68,100,5323.0,5190,OWNER,M,1935-12-25,No Card,
5683,3460,1998-05-29,140688,48,2931.0,C,16,POPLATEK MESICNE,1997-04-08,2931.0,0.0,0.0,0.0,0.0,2931.0,1997-04-08,1998-05-03,955792.0,11244.611764705882,13376.865863705676,300.0,144580.0,57514.44705882353,27755.245872029434,491326.0,67701.0,396765.0,2585.0,0.0,0.0,488741.0,464466.0,0.0,953042.0,0.0,0.0,0.0,165.0,2585.0,93931,74,21,10,1,8,56.9,8427,1.1,1.54,107,1874.0,1913,OWNER,M,1941-06-23,No Card,
5693,3489,1995-08-01,44088,24,1837.0,A,9,POPLATEK MESICNE,1994-12-08,5210.0,0.0,0.0,0.0,3373.0,1837.0,1994-12-08,1995-07-31,211776.0,6618.0,7524.388921710605,1000.0,55577.0,36548.96875,11906.871877290765,128072.0,0.0,83704.0,1049.0,10119.0,0.0,127023.0,73585.0,0.0,200563.0,0.0,0.0,10119.0,45.0,1049.0,81344,61,23,4,2,6,55.3,8899,3.3,3.97,149,2987.0,2487,OWNER,F,1951-06-25,No Card,
5698,3556,1998-09-22,174840,60,2914.0,C,58,POPLATEK MESICNE,1997-08-29,8137.8,0.0,984.0,0.0,4240.0,2913.8,1997-08-29,1998-09-20,502745.0,5778.6781609195405,6862.802914895892,1100.0,64670.0,34822.49425287356,11111.879097021667,265225.0,80784.0,156736.0,1564.0,47016.0,244761.0,18900.0,190504.0,0.0,462901.0,0.0,0.0,38160.0,120.0,1564.0,109164,98,16,6,1,4,63.6,8757,3.3,3.95,96,2212.0,2471,OWNER,F,1951-05-07,No Card,
5699,3562,1998-05-24,174960,24,7290.0,C,50,POPLATEK MESICNE,1996-07-19,7290.5,0.0,0.0,0.0,0.0,7290.5,1996-07-19,1998-05-23,1708100.0,11944.755244755244,14178.756865201192,1000.0,159286.0,58926.356643356645,27760.115192206722,889667.0,91448.0,726985.0,4502.0,0.0,0.0,885165.0,818433.0,0.0,1703313.0,0.0,0.0,0.0,285.0,4502.0,102609,75,33,2,3,6,52.0,8187,4.8,5.45,94,2123.0,2134,OWNER,F,1977-09-15,No Card,
5706,3608,1996-05-24,161496,36,4486.0,C,72,POPLATEK TYDNE,1994-08-30,7610.0,0.0,0.0,0.0,3124.0,4486.0,1994-08-30,1996-05-21,889778.0,6844.446153846154,10752.091808784002,500.0,113866.0,33219.97692307692,19260.59765406336,459576.0,53776.0,376426.0,2456.0,59356.0,0.0,457120.0,370846.0,0.0,827396.0,0.0,0.0,59356.0,570.0,2456.0,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208,OWNER,M,1971-07-24,No Card,
5713,3629,1995-05-30,158760,60,2646.0,C,48,POPLATEK MESICNE,1993-07-27,13649.5,0.0,368.0,8742.0,1894.0,2645.5,1993-07-27,1995-05-27,772586.0,4654.1325301204815,5919.085848279195,900.0,59898.0,24908.801204819276,8944.719114596548,395881.0,37882.0,338823.0,2364.0,187068.0,373017.0,20500.0,189637.0,0.0,589155.0,148614.0,0.0,32198.0,255.0,2364.0,78955,50,24,8,1,9,59.0,9060,1.7,2.44,124,1655.0,1717,OWNER,M,1978-01-31,No Card,
5718,3637,1997-09-01,14028,12,1169.0,A,53,POPLATEK MESICNE,1995-10-28,6265.0,0.0,219.0,0.0,4877.0,1169.0,1995-10-28,1997-08-31,742216.0,4757.794871794872,6286.928856601889,400.0,75383.0,51802.10897435898,10744.58480476363,396998.0,0.0,345218.0,4274.0,91728.0,0.0,392724.0,253490.0,0.0,649886.0,0.0,0.0,87786.0,270.0,4274.0,107911,88,33,6,2,7,50.9,8240,2.5,3.56,99,1850.0,1903,OWNER,F,1945-12-27,No Card,
5719,3664,1997-09-20,271584,48,5658.0,C,1,POPLATEK MESICNE,1996-04-28,5658.0,0.0,0.0,0.0,0.0,5658.0,1996-04-28,1997-09-15,1285788.0,14286.533333333333,14139.829505829714,800.0,115113.0,62387.07777777778,27465.681931051757,689092.0,31961.0,564735.0,3905.0,0.0,0.0,685187.0,596696.0,0.0,1281748.0,0.0,0.0,0.0,135.0,3905.0,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,M,1976-04-24,classic,1998-04-29
5723,3674,1994-09-10,23628,12,1969.0,A,38,POPLATEK MESICNE,1993-03-12,11471.7,0.0,0.0,0.0,9503.0,1968.7,1993-03-12,1994-09-03,1090731.0,9915.736363636364,11189.252620897512,1000.0,140229.0,47421.0,27950.252789718637,577412.0,20088.0,493231.0,3057.0,114036.0,0.0,574355.0,399283.0,0.0,973443.0,0.0,0.0,114036.0,195.0,3057.0,85852,41,23,4,2,4,59.8,8965,7.0,8.23,104,2653.0,2822,OWNER,M,1954-03-09,No Card,
5724,3678,1995-02-05,316140,60,5269.0,D,1,POPLATEK MESICNE,1993-03-24,5269.0,0.0,0.0,0.0,0.0,5269.0,1993-03-24,1995-01-31,538226.0,3872.1294964028775,3593.2730322866405,800.0,39616.0,18632.97122302158,6901.194354668255,275516.0,0.0,262710.0,1690.0,0.0,0.0,273826.0,262710.0,0.0,431366.0,0.0,0.0,104900.0,270.0,1690.0,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,M,1968-02-22,No Card,
5725,3679,1996-07-23,444864,48,9268.0,C,64,POPLATEK MESICNE,1995-08-15,18285.0,0.0,5148.0,0.0,3869.0,9268.0,1995-08-15,1996-07-19,411726.0,6433.21875,6889.91150326457,800.0,62904.0,32404.9375,11798.812039844828,226734.0,0.0,184992.0,1341.0,54102.0,0.0,225393.0,130890.0,0.0,387081.0,0.0,0.0,23214.0,90.0,1341.0,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,OWNER,M,1964-03-29,No Card,
5731,3711,1997-11-05,460980,60,7683.0,D,3,POPLATEK MESICNE,1997-05-08,7683.2,0.0,0.0,0.0,0.0,7683.2,1997-05-08,1997-11-04,331524.0,12750.923076923076,15264.6183572943,400.0,103750.0,45410.269230769234,26778.656098553853,175344.0,22650.0,133530.0,933.0,0.0,0.0,174411.0,156180.0,0.0,323561.0,0.0,0.0,7000.0,30.0,933.0,75232,55,26,4,1,5,41.7,8980,1.9,2.21,111,2824.0,2813,OWNER,F,1964-12-09,No Card,
5739,3747,1995-01-02,76380,12,6365.0,A,1,POPLATEK MESICNE,1994-05-01,12081.0,0.0,1827.0,1500.0,2389.0,6365.0,1994-05-01,1994-12-31,160723.0,3571.6222222222223,3690.875353729475,1100.0,41703.0,26122.733333333334,8289.704996395994,91939.0,0.0,68784.0,773.0,22864.0,0.0,91166.0,45920.0,0.0,144334.0,6000.0,0.0,9556.0,60.0,773.0,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,F,1957-06-28,No Card,
5740,3752,1995-04-02,18564,12,1547.0,A,1,POPLATEK MESICNE,1994-11-25,4765.0,0.0,0.0,0.0,3218.0,1547.0,1994-11-25,1995-03-31,111666.0,8589.692307692309,8988.71673622562,200.0,56498.0,35538.07692307692,14265.694447762542,77466.0,0.0,34200.0,455.0,0.0,0.0,77011.0,34200.0,0.0,111211.0,0.0,0.0,0.0,0.0,455.0,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,F,1963-02-04,No Card,
5741,3754,1996-11-03,68544,24,2856.0,A,37,POPLATEK TYDNE,1996-02-19,9829.0,0.0,2084.0,913.0,3976.0,2856.0,1996-02-19,1996-10-31,483201.0,8948.166666666666,12206.150495348413,900.0,94208.0,44948.7962962963,20195.920412235348,253465.0,64500.0,165236.0,1296.0,23916.0,251269.0,900.0,205820.0,0.0,466205.0,3652.0,0.0,11928.0,120.0,1296.0,114006,71,26,6,2,9,62.3,9065,4.4,5.39,123,4147.0,4166,OWNER,M,1976-09-16,No Card,
5750,3804,1996-02-08,63252,12,5271.0,A,7,POPLATEK MESICNE,1994-04-07,10371.7,0.0,4458.0,0.0,643.0,5270.7,1994-04-07,1996-02-07,1551080.0,9457.80487804878,12193.756750557031,13098.0,86343.0,49291.83536585366,18482.323144710193,800391.0,98701.0,651988.0,4891.0,91818.0,790600.0,4900.0,658871.0,0.0,1534345.0,0.0,0.0,11574.0,270.0,4891.0,94725,38,28,1,3,6,63.4,9920,2.2,2.87,130,4289.0,4846,OWNER,F,1949-06-24,No Card,
5754,3834,1994-09-28,23052,12,1921.0,A,54,POPLATEK MESICNE,1993-01-19,8861.0,0.0,637.0,3189.0,3114.0,1921.0,1993-01-19,1994-09-15,618741.0,3618.3684210526317,5017.77729313164,700.0,54322.0,23772.040935672514,8911.995290787596,323634.0,0.0,295107.0,1923.0,104362.0,0.0,321711.0,190745.0,0.0,522048.0,47835.0,0.0,46710.0,225.0,1923.0,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,OWNER,F,1940-11-01,No Card,
5758,3859,1997-05-02,307200,60,5120.0,D,53,POPLATEK MESICNE,1996-04-23,5120.2,0.0,0.0,0.0,0.0,5120.2,1996-04-23,1997-04-30,853290.0,12548.382352941177,16271.655758871204,200.0,142668.0,44484.25,32135.768173032604,431666.0,90304.0,331320.0,1908.0,0.0,0.0,429758.0,421624.0,0.0,851262.0,0.0,0.0,0.0,120.0,1908.0,107911,88,33,6,2,7,50.9,8240,2.5,3.56,99,1850.0,1903,OWNER,M,1962-02-26,No Card,
5760,3862,1998-09-18,74916,36,2081.0,C,1,POPLATEK MESICNE,1996-11-23,13412.8,0.0,7824.0,0.0,3508.0,2080.8,1996-11-23,1998-09-17,1969256.0,11652.402366863906,14150.253003509431,600.0,143677.0,56133.81656804734,27409.295859394475,1006353.0,129819.0,833084.0,3991.0,192644.0,0.0,1002362.0,770259.0,0.0,1905389.0,0.0,0.0,59636.0,240.0,3991.0,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,M,1942-09-16,No Card,
