account_id,district_id,frequency,date,amount_order,k_symbol_LEASING,k_symbol_Other,k_symbol_POJISTNE,k_symbol_SIPO,k_symbol_UVER,date_min,date_max,amount_sum,amount_mean,amount_std,balance_min,balance_max,balance_mean,balance_std,type_PRIJEM_sum,type_VYBER_sum,type_VYDAJ_sum,operation_Other_sum,operation_PREVOD NA UCET_sum,operation_PREVOD Z UCTU_sum,operation_VKLAD_sum,operation_VYBER_sum,operation_VYBER KARTOU_sum,k_symbol_DUCHOD_sum,k_symbol_Other_sum,k_symbol_POJISTNE_sum,k_symbol_SANKC. UROK_sum,k_symbol_SIPO_sum,k_symbol_SLUZBY_sum,k_symbol_UROK_sum,k_symbol_UVER_sum,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,type_x,gender,birth_date,type_y,issued
1418,35,POPLATEK MESICNE,1997-02-09,6759.0,0.0,0.0,0.0,6759.0,0.0,1997-02-09,1998-12-31,519780,4367.899159663865,4419.590749891296,900,47213,31622.941176470587,8158.054679733852,275568,0,244212,3068,121662,0,272500,122550,0,0,394780,0,0,121662,270,3068,0,88768,10,18,5,1,7,80.5,8867,1.0,1.21,130,3384.0,3620,OWNER,M,1970-08-09,No Card,
1419,33,POPLATEK MESICNE,1993-12-22,3305.0,0.0,0.0,0.0,3305.0,0.0,1993-12-22,1998-12-31,705572,2290.818181818182,2325.8482588479965,400,32613,21866.545454545456,4711.092786070925,368772,0,336800,5312,181775,363060,400,155025,0,363060,154600,0,0,181775,825,5312,0,133777,24,17,7,3,11,84.7,8705,5.7,7.61,116,4650.0,4859,OWNER,F,1934-02-24,No Card,
1420,68,POPLATEK MESICNE,1995-06-08,1794.0,0.0,0.0,0.0,1794.0,0.0,1995-06-08,1998-12-31,415714,1915.7327188940092,2090.533985587591,900,42305,25677.188940092165,5800.051733187806,229002,0,186712,4416,68172,223686,900,118540,0,223686,118870,0,0,68172,570,4416,0,228848,15,40,18,2,6,57.2,9893,4.0,4.72,96,5623.0,5887,OWNER,M,1933-10-01,No Card,
1421,71,POPLATEK MESICNE,1994-10-05,,,,,,,1994-10-05,1998-12-31,725109,2401.023178807947,5819.887499009074,1100,85739,38075.85430463576,14462.724307818062,395289,0,329820,7917,0,0,387372,329820,0,0,716472,0,0,0,720,7917,0,161227,5,35,11,4,10,69.7,8678,5.9,5.57,102,4980.0,4595,OWNER,F,1981-02-28,No Card,
1422,68,POPLATEK MESICNE,1993-04-09,2655.0,0.0,0.0,0.0,2655.0,0.0,1993-04-09,1998-12-31,770319,2122.090909090909,2183.6194394522117,400,46671,25397.31129476584,6499.42566604644,404224,0,366095,6568,169920,397256,400,196175,0,397256,195630,0,0,169920,945,6568,0,228848,15,40,18,2,6,57.2,9893,4.0,4.72,96,5623.0,5887,OWNER,F,1934-10-21,No Card,
1423,76,POPLATEK MESICNE,1995-09-08,3607.0,0.0,1213.0,0.0,2394.0,0.0,1995-09-08,1998-12-31,477732,2123.2533333333336,2224.9495987068376,900,37013,17534.591111111113,5465.922109004697,246030,0,231702,2966,125032,0,243064,106670,0,0,390466,0,0,83790,510,2966,0,127369,31,32,13,2,7,51.2,8369,4.7,5.88,107,3736.0,2807,OWNER,F,1959-01-18,No Card,
1424,32,POPLATEK MESICNE,1997-05-20,6224.0,0.0,0.0,0.0,6224.0,0.0,1997-05-20,1998-12-31,720434,7133.009900990099,7695.420723384847,600,57384,26954.059405940596,11498.542247451875,370944,0,349490,1862,93360,0,369082,256130,0,0,625002,0,0,93360,210,1862,0,105058,32,19,7,2,10,81.0,9272,2.8,3.22,118,4340.0,4505,OWNER,M,1951-01-21,No Card,
1425,76,POPLATEK MESICNE,1993-07-06,4069.0,0.0,0.0,0.0,4069.0,0.0,1993-07-06,1998-12-31,1180153,2987.7291139240506,3499.610270547826,900,65817,37374.60506329114,12007.599649434149,616160,0,563993,10024,252278,0,606136,311715,0,0,916936,0,0,252278,915,10024,0,127369,31,32,13,2,7,51.2,8369,4.7,5.88,107,3736.0,2807,OWNER,M,1947-05-16,No Card,
1426,40,POPLATEK MESICNE,1995-10-27,2681.0,0.0,0.0,0.0,2681.0,0.0,1995-10-27,1998-12-31,288186,1746.581818181818,1647.3016482718378,200,27655,19229.58787878788,4324.516977099064,155687,0,132499,2651,91154,152836,200,41345,0,152836,41050,0,0,91154,495,2651,0,128118,9,16,6,3,8,85.3,9317,6.4,7.07,97,6949.0,6872,OWNER,M,1932-12-15,No Card,
1427,17,POPLATEK MESICNE,1995-10-08,6046.0,0.0,0.0,0.0,6046.0,0.0,1995-10-08,1998-12-31,1012201,4820.004761904762,5280.165438449205,1000,76860,45127.40476190476,10163.393810360536,532922,0,479279,6995,205564,0,525927,273715,0,0,799147,0,0,205564,495,6995,0,74062,99,15,4,2,7,61.4,8114,2.3,2.62,119,1003.0,1181,OWNER,F,1968-11-30,No Card,
1429,57,POPLATEK MESICNE,1993-07-30,2166.0,0.0,0.0,0.0,2166.0,0.0,1993-07-30,1998-12-31,407252,1288.7721518987341,1309.785853810107,1100,33179,23171.620253164558,4599.4606586612545,218356,0,188896,6006,132126,211250,1100,56770,0,0,268220,0,0,132126,900,6006,0,161954,21,37,20,3,8,48.0,8720,3.7,4.5,116,3729.0,3651,OWNER,F,1974-07-20,No Card,
1430,26,POPLATEK MESICNE,1997-02-13,4127.0,0.0,0.0,0.0,0.0,4127.0,1997-02-13,1998-02-08,36800,3066.6666666666665,3521.9657045806716,800,22900,15191.666666666666,6355.735896643188,23900,0,12900,0,0,0,23900,12900,0,0,36800,0,0,0,0,0,0,170449,0,0,0,1,1,100.0,10787,2.6,3.09,131,6041.0,6261,OWNER,M,1975-11-10,No Card,
1431,41,POPLATEK MESICNE,1996-06-11,,,,,,,1996-06-11,1998-12-31,431688,2385.016574585635,5770.609977843798,200,60510,22964.491712707182,12966.07922946074,225968,0,205720,2895,0,0,223073,174120,31600,0,428373,0,0,0,420,2895,0,118650,8,8,5,1,3,85.6,9832,3.3,4.48,114,6445.0,5471,OWNER,F,1979-04-17,junior,1997-06-17
1432,27,POPLATEK MESICNE,1997-07-19,16857.2,3267.2,0.0,0.0,13590.0,0.0,1997-07-19,1998-12-31,1193059,13713.32183908046,13702.266623305264,1000,99393,33209.7816091954,18289.72994411058,607780,10419,574860,2348,163080,604432,1000,422199,0,0,1027451,0,0,163080,180,2348,0,67298,71,19,10,0,7,43.8,8561,0.6,1.29,110,1029.0,1127,OWNER,M,1955-07-30,No Card,
1434,70,POPLATEK MESICNE,1997-08-08,3214.0,0.0,0.0,0.0,3214.0,0.0,1997-08-08,1998-12-31,145059,1987.109589041096,2005.8581605003042,200,24536,16411.86301369863,4235.849555071137,83571,0,61488,972,38568,82399,200,22920,0,82399,22940,0,0,38568,180,972,0,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108,OWNER,M,1932-07-02,No Card,
1435,1,POPLATEK MESICNE,1996-12-01,7949.0,0.0,0.0,0.0,7949.0,0.0,1996-12-01,1998-12-31,1179072,8733.866666666667,9955.075664682428,800,75328,37691.14074074074,14041.503510070703,616743,0,562329,4308,166929,0,612435,395400,0,0,1007535,0,0,166929,300,4308,0,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,M,1954-06-06,No Card,
1436,3,POPLATEK MESICNE,1994-12-07,3104.0,0.0,0.0,0.0,3104.0,0.0,1994-12-07,1998-12-31,603066,2200.970802919708,2056.696094950159,500,53825,35472.98175182482,7367.571986596925,326730,0,276336,7276,136576,0,319454,139760,0,0,458554,0,0,136576,660,7276,0,75232,55,26,4,1,5,41.7,8980,1.9,2.21,111,2824.0,2813,OWNER,M,1959-07-27,No Card,
1437,50,POPLATEK MESICNE,1995-01-13,2161.0,0.0,343.0,65.0,1753.0,0.0,1995-01-13,1998-12-31,343600,959.7765363128492,1346.2393414582452,1000,32464,21279.072625698325,4470.263086434357,183027,0,160573,4001,92923,153126,25900,67650,0,0,260795,2795,0,75379,630,4001,0,102609,75,33,2,3,6,52.0,8187,4.8,5.45,94,2123.0,2134,OWNER,F,1969-12-28,No Card,
1438,23,POPLATEK TYDNE,1997-09-18,,,,,,,1997-09-18,1998-12-31,631143,8091.576923076923,10509.686440537682,600,103886,47467.08974358974,22118.847966868703,336892,77591,216660,2508,0,0,334384,294251,0,0,628275,0,0,0,360,2508,0,87419,21,11,4,3,9,85.5,8624,1.7,2.66,102,2879.0,3198,OWNER,F,1959-10-18,No Card,
1439,11,POPLATEK MESICNE,1996-01-27,2122.0,0.0,0.0,0.0,2122.0,0.0,1996-01-27,1998-12-31,208687,1296.192546583851,1276.6054035778243,700,21716,15752.863354037267,2721.097371688704,114085,0,94602,1980,65782,111405,700,28820,0,0,206257,0,0,0,450,1980,0,75637,35,36,9,0,7,36.5,9622,0.4,0.59,154,3475.0,3529,OWNER,F,1959-09-10,No Card,
1440,55,POPLATEK MESICNE,1993-09-22,2132.0,0.0,2020.0,56.0,56.0,0.0,1993-09-22,1998-12-31,495628,1063.5793991416308,1396.4839053792543,500,32004,20696.195278969957,5048.356854628704,258186,0,237442,5412,123712,201474,51300,113730,0,0,482794,3304,0,3248,870,5412,0,157042,49,70,18,0,9,33.9,8743,1.8,2.43,111,3659.0,3894,OWNER,M,1976-12-31,No Card,
1441,50,POPLATEK MESICNE,1994-10-25,2425.0,0.0,0.0,0.0,2425.0,0.0,1994-10-25,1998-12-31,603962,2236.8962962962964,2326.6904643906983,500,45210,25430.196296296297,6013.72702558706,323207,0,280755,5007,111550,317700,500,169205,0,317700,169030,0,0,111550,675,5007,0,102609,75,33,2,3,6,52.0,8187,4.8,5.45,94,2123.0,2134,OWNER,F,1928-11-17,No Card,
1442,23,POPLATEK MESICNE,1993-05-23,5950.0,0.0,0.0,0.0,5950.0,0.0,1993-05-23,1998-12-31,2638206,6870.328125,7923.833464590193,300,65063,37225.953125,10452.380248009145,1346406,0,1291800,10285,374850,0,1336121,916950,0,0,2252141,0,0,374850,930,10285,0,87419,21,11,4,3,9,85.5,8624,1.7,2.66,102,2879.0,3198,OWNER,M,1964-12-31,No Card,
1443,54,POPLATEK MESICNE,1997-09-27,7505.0,0.0,0.0,0.0,7505.0,0.0,1997-09-27,1998-12-31,623032,8534.684931506848,8832.603634761243,700,63015,38872.46575342466,10652.460091560217,332532,0,290500,2371,75050,0,330161,215450,0,0,545461,0,0,75050,150,2371,0,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,OWNER,M,1959-01-24,No Card,
1444,70,POPLATEK MESICNE,1996-06-16,2024.0,0.0,0.0,0.0,2024.0,0.0,1996-06-16,1998-12-31,244720,1431.111111111111,1514.1010396172157,700,61180,34600.95321637427,11212.569052217232,151411,0,93309,4201,52624,91110,56100,40685,0,0,187520,0,0,52624,375,4201,0,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108,OWNER,M,1978-11-23,No Card,
1445,60,POPLATEK MESICNE,1996-03-16,4524.0,0.0,2088.0,1075.0,1361.0,0.0,1996-03-16,1998-12-31,534104,2007.9097744360902,2448.979503935578,900,40016,24483.924812030076,5875.207021160638,274769,0,259335,3273,129835,0,271496,129500,0,0,461128,31175,0,38108,420,3273,0,110643,49,41,4,1,4,51.9,8441,3.4,4.48,115,1879.0,2252,OWNER,F,1979-02-26,No Card,
1446,57,POPLATEK MESICNE,1995-01-18,4877.0,0.0,0.0,0.0,4877.0,0.0,1995-01-18,1998-12-31,1754037,6496.433333333333,7371.956945450522,1100,99182,57786.42962962963,17520.860405211148,923896,0,830141,10989,209711,0,912907,583030,37400,0,1532707,0,0,209711,630,10989,0,161954,21,37,20,3,8,48.0,8720,3.7,4.5,116,3729.0,3651,OWNER,M,1979-05-29,junior,1996-10-28
1447,65,POPLATEK MESICNE,1997-02-20,10294.7,0.0,0.0,0.0,8210.0,2084.7,1997-02-20,1998-12-31,608138,4788.488188976378,5256.149693554195,300,48705,29367.48818897638,7328.41785786418,313819,22754,271565,2427,185310,300192,11200,109009,0,0,420146,0,0,147780,255,2427,37530,114200,101,41,4,1,4,43.7,8403,5.7,5.72,105,2157.0,2718,OWNER,F,1965-08-18,No Card,
1448,1,POPLATEK MESICNE,1995-10-07,7156.0,0.0,0.0,0.0,0.0,7156.0,1995-10-07,1998-11-20,88605,1429.1129032258063,1943.0190477272158,1100,26516,18489.0,4831.536445710569,56705,0,31900,1805,0,0,54900,31900,0,0,86800,0,0,0,0,1805,0,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,M,1936-07-08,No Card,
1449,35,POPLATEK MESICNE,1993-08-26,3140.0,0.0,320.0,0.0,2820.0,0.0,1993-08-26,1998-12-31,932396,2114.2766439909296,2635.1985582638713,800,63166,36809.5873015873,10768.353129012403,495631,0,436765,9522,188080,0,486109,213185,35500,0,752789,0,0,169200,885,9522,0,88768,10,18,5,1,7,80.5,8867,1.0,1.21,130,3384.0,3620,OWNER,M,1947-11-13,classic,1997-11-07
1450,63,POPLATEK MESICNE,1996-04-07,3103.0,0.0,0.0,0.0,3103.0,0.0,1996-04-07,1998-12-31,385678,2410.4875,2521.1157831990963,400,53500,37539.425,8103.490641258003,219584,0,166094,4816,86884,214368,400,64010,15200,214368,79190,0,0,86884,420,4816,0,86513,38,36,5,1,5,50.5,8288,3.7,4.52,110,1562.0,1460,OWNER,F,1923-01-16,classic,1998-01-21
1451,64,POPLATEK MESICNE,1993-06-24,3734.0,0.0,0.0,0.0,3734.0,0.0,1993-06-24,1998-12-31,848837,2439.1867816091954,2490.5692651929803,1000,36594,22482.887931034482,5651.61554537346,435318,0,413519,5978,227774,428340,1000,185745,0,428340,185830,0,0,227774,915,5978,0,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,OWNER,M,1923-03-07,No Card,
1452,45,POPLATEK MESICNE,1995-09-16,,,,,,,1995-09-16,1998-12-31,1618077,8746.362162162162,9866.838400159648,500,103890,59898.34594594595,15922.673305879198,860467,0,757610,9593,0,0,850874,757610,0,0,1607974,0,0,0,510,9593,0,77917,85,19,6,1,5,53.5,8390,2.2,2.89,132,2080.0,2122,OWNER,M,1948-04-23,No Card,
1453,61,POPLATEK TYDNE,1993-09-25,8070.8,1250.8,0.0,0.0,6820.0,0.0,1993-09-25,1998-12-31,5975505,13768.44470046083,14870.048287946123,600,154844,58094.12903225807,27964.51680291051,3007717,331938,2635850,13163,402380,0,2994554,2555408,10000,0,5558192,0,0,402380,1770,13163,0,117897,139,28,5,1,6,53.8,8814,4.7,5.74,107,2112.0,2059,OWNER,M,1956-12-30,classic,1997-05-20
1454,46,POPLATEK MESICNE,1997-07-25,,,,,,,1997-07-25,1998-11-17,45000,2647.0588235294117,3343.4857647107656,300,38500,29264.70588235294,10370.386997146648,40100,0,4900,0,0,0,40100,4900,0,0,45000,0,0,0,0,0,0,112709,48,20,7,3,10,73.5,8369,1.7,2.31,117,2854.0,2618,OWNER,M,1967-12-07,No Card,
1455,66,POPLATEK MESICNE,1996-01-03,,,,,,,1996-01-03,1998-12-31,570772,3299.2601156069363,3990.082951646025,-1179,45844,19472.49710982659,11571.22355574494,289922,0,280850,2778,0,0,287144,280850,0,0,567524,0,5,0,465,2778,0,125832,151,41,2,3,5,48.3,8512,3.5,4.12,102,2247.0,2103,OWNER,M,1971-07-09,No Card,
1456,9,POPLATEK MESICNE,1996-04-12,1250.8,1250.8,0.0,0.0,0.0,0.0,1996-04-12,1998-12-31,3965454,17862.405405405407,17369.89285434871,1100,151395,68687.26126126126,28043.295809337138,2025490,258214,1681750,9189,0,0,2016301,1936664,3300,0,3955815,0,0,0,450,9189,0,81344,61,23,4,2,6,55.3,8899,3.3,3.97,149,2987.0,2487,OWNER,M,1975-08-03,classic,1998-03-07
1458,29,POPLATEK MESICNE,1994-01-03,3259.0,0.0,0.0,0.0,3259.0,0.0,1994-01-03,1998-12-31,2153532,6100.657223796034,7088.165966692316,700,56474,33770.127478753544,9262.950733920801,1093462,0,1060070,9082,179245,0,1084380,880825,0,0,1964380,0,0,179245,825,9082,0,45714,52,10,5,1,6,55.6,8843,2.8,3.6,113,818.0,888,OWNER,M,1951-04-27,No Card,
1459,12,POPLATEK MESICNE,1997-03-26,2124.0,0.0,582.0,0.0,1542.0,0.0,1997-03-26,1998-12-31,122255,1210.4455445544554,1236.7554606731885,900,20338,14231.980198019803,2907.461721090058,68777,0,53478,971,36108,66906,900,17370,0,0,121044,0,0,0,240,971,0,107870,84,29,6,1,6,58.0,8754,3.8,4.31,137,3804.0,3868,OWNER,M,1949-08-05,No Card,
1460,54,POPLATEK MESICNE,1996-11-29,3417.0,0.0,0.0,0.0,3417.0,0.0,1996-11-29,1998-12-31,241228,2275.735849056604,2131.1587829467744,300,31495,21649.169811320753,4560.163734469981,134581,0,106647,1831,71757,132450,300,34890,0,132450,34890,0,0,71757,300,1831,0,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,OWNER,F,1927-10-20,No Card,
1461,73,POPLATEK MESICNE,1996-04-07,12922.1,4217.1,0.0,0.0,8705.0,0.0,1996-04-07,1998-12-31,2987433,14789.272277227723,17276.510885541462,800,125462,65801.78217821782,22803.36918617235,1543325,167248,1276860,9772,243740,1518153,15400,1200368,0,0,2733501,0,0,243740,420,9772,0,182027,17,49,12,2,7,56.4,8746,3.3,3.74,90,4355.0,4433,OWNER,F,1979-09-21,No Card,
1463,32,POPLATEK MESICNE,1996-09-25,2224.0,0.0,1505.0,0.0,719.0,0.0,1996-09-25,1998-12-31,241190,1444.251497005988,1599.747682358565,1000,37023,25959.071856287424,6310.883588650986,139102,0,102088,2830,48928,90072,46200,53160,0,0,222212,0,0,15818,330,2830,0,105058,32,19,7,2,10,81.0,9272,2.8,3.22,118,4340.0,4505,OWNER,F,1971-10-05,No Card,
1464,73,POPLATEK MESICNE,1996-10-21,,,,,,,1996-10-21,1998-12-31,2845271,16835.923076923078,15613.154796211951,300,150867,73549.18934911242,30413.562248485556,1443791,142050,1259430,7239,0,0,1436552,1401480,0,0,2837702,0,0,0,330,7239,0,182027,17,49,12,2,7,56.4,8746,3.3,3.74,90,4355.0,4433,OWNER,M,1943-12-08,No Card,
1465,30,POPLATEK MESICNE,1995-06-08,2122.0,0.0,218.0,0.0,1904.0,0.0,1995-06-08,1998-12-31,368071,1323.9964028776978,1577.3212440229859,300,45003,23087.474820143885,8624.499543754997,201065,0,167006,4096,80636,136869,60100,86370,0,0,291053,0,0,72352,570,4096,0,94812,15,13,8,2,10,81.8,9650,3.3,3.67,100,2985.0,2804,OWNER,F,1954-10-24,No Card,
1466,69,POPLATEK TYDNE,1997-03-26,10056.0,0.0,0.0,0.0,10056.0,0.0,1997-03-26,1998-11-16,128345,3208.625,6094.354814035607,800,62651,26522.4,11953.303255071054,73245,0,55100,3760,0,0,69485,46800,8300,0,124585,0,0,0,0,3760,0,42821,4,13,5,1,3,48.4,8173,,7.01,124,,1358,OWNER,F,1963-01-08,gold,1998-07-12
1467,37,POPLATEK MESICNE,1994-04-27,6814.0,0.0,0.0,0.0,6814.0,0.0,1994-04-27,1998-12-31,2342328,7886.626262626262,8313.155370530389,800,88107,57275.99326599327,13405.554477577787,1210035,0,1132293,12613,354328,0,1197422,756965,21000,0,1974622,0,0,354328,765,12613,0,114006,71,26,6,2,9,62.3,9065,4.4,5.39,123,4147.0,4166,OWNER,M,1935-11-26,classic,1996-08-15
1468,54,POPLATEK MESICNE,1993-10-11,2149.0,0.0,1710.0,0.0,439.0,0.0,1993-10-11,1998-12-31,382308,1073.8988764044943,1184.137701784495,500,29270,18588.126404494382,3998.569375612046,204761,0,177547,4373,124642,199888,500,52905,0,0,377080,0,0,0,855,4373,0,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,OWNER,F,1954-12-09,No Card,
1469,67,POPLATEK MESICNE,1995-12-15,3574.0,0.0,0.0,0.0,3574.0,0.0,1995-12-15,1998-12-31,425070,2471.3372093023254,2421.9196852183836,1000,41264,26429.738372093023,7462.670763952443,228797,0,196273,3589,114368,224208,1000,81905,0,224208,82440,0,0,114368,465,3589,0,106054,38,25,6,2,6,63.1,8110,5.7,6.55,109,3244.0,3079,OWNER,M,1924-08-16,No Card,
1470,19,POPLATEK MESICNE,1994-02-10,4060.0,0.0,0.0,0.0,4060.0,0.0,1994-02-10,1998-12-31,1555930,4971.022364217252,5393.145582304833,1100,63311,38086.63897763578,8456.394510809563,806995,0,748935,8947,219240,0,798048,529695,0,0,1326948,0,0,219240,795,8947,0,51428,50,11,3,1,4,52.7,8402,3.1,3.98,120,999.0,1099,OWNER,M,1948-12-24,No Card,
1471,1,POPLATEK MESICNE,1996-07-21,8011.0,0.0,12.0,176.0,7823.0,0.0,1996-07-21,1998-12-31,1121059,5690.6548223350255,8032.9511428812975,1000,67180,28547.05583756345,13911.654728963285,590224,0,530835,2650,200275,0,587574,330560,0,0,918074,4400,0,195575,360,2650,0,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,F,1946-10-05,No Card,
1472,2,POPLATEK MESICNE,1995-07-20,5902.0,0.0,2375.0,0.0,3527.0,0.0,1995-07-20,1998-12-31,813327,3240.3466135458166,3375.679177199528,900,46726,29320.05577689243,6627.923449533533,421493,0,391834,4690,218374,0,416803,173460,0,0,677598,0,0,130499,540,4690,0,88884,80,26,6,2,5,46.7,8507,1.6,1.85,132,2159.0,2674,OWNER,F,1980-11-02,No Card,
1473,39,POPLATEK MESICNE,1996-04-16,1984.0,0.0,0.0,0.0,1984.0,0.0,1996-04-16,1998-12-31,175361,1243.6950354609928,1283.1658947599788,600,21537,16054.127659574468,3070.698714929931,97778,0,77583,1946,53568,95232,600,24015,0,0,119442,0,0,53568,405,1946,0,119895,17,4,3,2,4,89.9,10446,7.3,9.4,90,4947.0,4743,OWNER,M,1975-11-25,No Card,
1474,63,POPLATEK MESICNE,1996-09-14,2695.0,0.0,0.0,0.0,2695.0,0.0,1996-09-14,1998-12-31,202984,1765.0782608695652,1637.2618731253506,900,24734,19100.660869565218,3432.7497797900105,111919,0,91065,1858,61985,109161,900,29080,0,109161,29650,0,0,61985,330,1858,0,86513,38,36,5,1,5,50.5,8288,3.7,4.52,110,1562.0,1460,OWNER,F,1934-06-25,No Card,
1475,1,POPLATEK TYDNE,1993-06-14,,,,,,,1993-06-14,1998-12-31,3289272,8434.030769230769,8871.764026968234,-1092,78303,29285.166666666668,14838.516568517089,1662984,716638,909650,7993,0,1469391,185600,1626288,0,0,3279429,0,20,0,1830,7993,0,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,M,1950-03-23,No Card,
1476,61,POPLATEK MESICNE,1993-04-26,3467.0,0.0,0.0,0.0,3467.0,0.0,1993-04-26,1998-12-31,865026,2485.706896551724,2488.2465094802756,200,34665,18728.793103448275,4490.941910376158,441103,0,423923,4955,221888,435948,200,202035,0,435948,201290,0,0,221888,945,4955,0,117897,139,28,5,1,6,53.8,8814,4.7,5.74,107,2112.0,2059,OWNER,F,1933-08-07,No Card,
1477,1,POPLATEK MESICNE,1993-02-08,2100.0,0.0,0.0,0.0,2100.0,0.0,1993-02-08,1998-12-31,437257,1267.4115942028986,1305.762467218067,3151,25777,17438.17391304348,3861.612846700957,229477,0,207780,5056,138600,223721,700,69180,0,0,431211,0,0,0,990,5056,0,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107,OWNER,M,1953-05-28,No Card,
1478,5,POPLATEK MESICNE,1996-10-30,11931.0,0.0,0.0,0.0,11931.0,0.0,1996-10-30,1998-12-31,1596813,11012.503448275862,12296.682115245185,900,140296,53867.95862068966,26288.76217049044,839584,88563,668666,5114,250551,0,834470,491978,14700,0,1340833,0,0,250551,315,5114,0,95616,65,30,4,1,6,51.4,9307,3.8,4.43,118,2616.0,3040,OWNER,F,1966-05-12,classic,1997-09-21
1479,54,POPLATEK MESICNE,1995-04-04,2162.0,0.0,0.0,0.0,2162.0,0.0,1995-04-04,1998-12-31,358324,1416.300395256917,1410.9676787074136,700,34755,22745.525691699604,6070.64946483756,186662,0,171662,4082,88642,145980,36600,83020,0,0,265000,0,0,88642,600,4082,0,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,OWNER,M,1975-09-01,No Card,
1480,41,POPLATEK TYDNE,1996-07-03,3425.2,0.0,0.0,0.0,0.0,3425.2,1996-07-03,1998-12-31,2083468,12860.913580246914,15807.260465401865,800,132025,54359.858024691355,26597.6629923897,1056573,108090,918805,5117,37675,0,1051456,977820,11400,0,2040046,0,0,0,630,5117,37675,118650,8,8,5,1,3,85.6,9832,3.3,4.48,114,6445.0,5471,OWNER,F,1945-03-17,classic,1997-06-22
1481,15,POPLATEK MESICNE,1993-01-17,2065.0,0.0,0.0,0.0,2065.0,0.0,1993-01-17,1998-12-31,432802,1243.683908045977,1253.39412307216,1000,24502,18128.72701149425,3291.2706799883963,226072,0,206730,5114,136290,219958,1000,70440,0,0,290408,0,0,136290,990,5114,0,58796,22,16,7,1,5,51.9,9045,3.1,3.6,124,1845.0,1879,OWNER,F,1940-03-30,No Card,
1482,38,POPLATEK MESICNE,1996-12-08,4788.0,0.0,1766.0,335.0,2687.0,0.0,1996-12-08,1998-12-31,1136251,6723.378698224852,9482.10779691945,500,84762,52031.414201183434,13439.073476205296,607306,0,528945,5030,95760,0,602276,403585,29600,0,1070496,6700,0,53740,285,5030,0,85852,41,23,4,2,4,59.8,8965,7.0,8.23,104,2653.0,2822,OWNER,F,1960-02-28,classic,1997-12-22
1483,10,POPLATEK MESICNE,1996-01-09,4663.0,0.0,2701.0,0.0,1962.0,0.0,1996-01-09,1998-12-31,658968,2865.0782608695654,3400.733783257791,400,62651,31660.50434782609,12059.687805002643,358630,0,300338,4722,144553,0,353908,155785,0,0,592959,0,0,60822,465,4722,0,92084,55,29,4,3,5,46.7,10124,0.5,0.54,141,3810.0,4316,OWNER,M,1938-11-23,No Card,
1484,70,POPLATEK MESICNE,1996-09-23,3140.0,0.0,0.0,0.0,3140.0,0.0,1996-09-23,1998-12-31,328540,2250.27397260274,2418.6274178736826,200,38342,26958.705479452055,5496.411655977904,181346,0,147194,2622,69874,178524,200,77320,0,178524,95452,0,0,51612,330,2622,0,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108,OWNER,M,1933-07-08,No Card,
1485,36,POPLATEK MESICNE,1993-10-03,7303.0,1018.0,5949.0,0.0,336.0,0.0,1993-10-03,1998-12-31,3420704,7756.6984126984125,10733.971749764736,1000,178774,74517.26984126984,24945.737255495224,1765019,0,1655685,18549,370815,0,1746470,1239970,44900,0,3381461,0,0,19824,870,18549,0,159617,29,19,8,1,9,85.2,9198,3.3,4.28,131,5796.0,6132,OWNER,M,1959-06-26,gold,1997-12-13
1486,63,POPLATEK MESICNE,1996-01-15,8118.0,0.0,2291.0,2235.0,3592.0,0.0,1996-01-15,1998-12-31,1728799,7085.241803278688,9205.012171256367,400,73969,46622.40573770492,11503.829323590664,897074,0,831725,7111,245775,0,889963,572150,13800,0,1544193,69285,0,107760,450,7111,0,86513,38,36,5,1,5,50.5,8288,3.7,4.52,110,1562.0,1460,OWNER,F,1943-09-28,classic,1998-02-25
1487,66,POPLATEK MESICNE,1993-09-10,2204.0,0.0,0.0,0.0,2204.0,0.0,1993-09-10,1998-12-31,408325,1260.2623456790122,1296.0928863206327,1100,29262,22212.265432098764,4068.930612042003,218444,0,189881,5760,130036,211584,1100,59845,0,0,401680,0,0,0,885,5760,0,125832,151,41,2,3,5,48.3,8512,3.5,4.12,102,2247.0,2103,OWNER,M,1970-01-01,No Card,
